,equity
2026-05-29 15:00:00+00:00,10067.75957548667
2026-05-29 15:05:00+00:00,10068.190005566854
2026-05-29 15:10:00+00:00,10068.190005566854
2026-05-29 15:15:00+00:00,10068.190005566854
2026-05-29 15:20:00+00:00,10068.190005566854
2026-05-29 15:25:00+00:00,10068.077221988882
2026-05-29 15:30:00+00:00,10068.50275357054
2026-05-29 15:35:00+00:00,10068.392437993092
2026-05-29 15:40:00+00:00,10068.585652202226
2026-05-29 15:45:00+00:00,10068.972310637411
2026-05-29 15:50:00+00:00,10069.828151887785
2026-05-29 15:55:00+00:00,10069.828151887785
2026-05-29 16:00:00+00:00,10069.40110234784
2026-05-29 16:05:00+00:00,10069.828133777117
2026-05-29 16:10:00+00:00,10069.985204875757
2026-05-29 16:15:00+00:00,10070.207819780253
2026-05-29 16:20:00+00:00,10070.595956524126
2026-05-29 16:25:00+00:00,10070.789770918978
2026-05-29 16:30:00+00:00,10070.789770918978
2026-05-29 16:35:00+00:00,10070.789770918978
2026-05-29 16:40:00+00:00,10070.36249939709
2026-05-29 16:45:00+00:00,10070.694562350467
2026-05-29 16:50:00+00:00,10070.582053194368
2026-05-29 16:55:00+00:00,10070.803311725693
2026-05-29 17:00:00+00:00,10071.411222587338
2026-05-29 17:05:00+00:00,10071.411222587338
2026-05-29 17:10:00+00:00,10071.635805288253
2026-05-29 17:15:00+00:00,10071.208860150258
2026-05-29 17:20:00+00:00,10071.208860150258
2026-05-29 17:25:00+00:00,10071.319326409555
2026-05-29 17:30:00+00:00,10071.772841510976
2026-05-29 17:35:00+00:00,10072.1169189707
2026-05-29 17:40:00+00:00,10072.544428177787
2026-05-29 17:45:00+00:00,10072.931090151997
2026-05-29 17:50:00+00:00,10072.931090151997
2026-05-29 17:55:00+00:00,10073.317766969278
2026-05-29 18:00:00+00:00,10073.317766969278
