signal_ts_ms,exec_ts_ms,asset,buy_ex,sell_ex,size,buy_cost,sell_proceeds,pnl,signal_edge_bps,signal_expected_pnl
1777605941600,1777605941600,BTC,okx,binance,0.025900495476478463,2000.0,2001.1673353311246,1.1673353311246046,5.836676655623929,1.1673353311247858
1777608892300,1777608892300,BTC,bybit,binance,0.025938756003200843,2000.1447359016277,2001.6429608052426,1.4982249036149824,8.214804026214217,1.6429608052428435
1777609692000,1777609692000,BTC,binance,bybit,0.025977963153636402,2000.2645340300028,2002.6515706990915,2.3870366690887295,13.257853495456384,2.651570699091277
1777609750000,1777609750000,BTC,binance,bybit,0.025992220528395848,2000.2775646040643,2001.3567939115821,1.079229307517835,6.7839695579108295,1.356793911582166
1777609750100,1777609750100,BTC,binance,bybit,0.025992220528395848,2000.2775646040643,2001.3567939115821,1.079229307517835,6.7839695579108295,1.356793911582166
1777609759400,1777609759400,BTC,okx,bybit,0.02598573642927397,2000.0,2001.0862037827437,1.0862037827437234,5.431018913719665,1.086203782743933
1777634484700,1777634484700,ETH,binance,bybit,0.8738317961175653,2000.1212074514563,2001.0660747912632,0.9448673398069332,5.33037395631597,1.066074791263194
1777637278200,1777637278200,ETH,okx,binance,0.8748715032479604,2000.0,2001.1810765293847,1.1810765293846543,5.905382646922419,1.1810765293844838
1777637545700,1777637545700,ETH,binance,bybit,0.8750743813224124,2000.0105354876266,2001.2951100843572,1.2845745967306357,6.475550421785048,1.2951100843570096
1777637727700,1777637727700,ETH,binance,bybit,0.873576071004263,2000.0,2001.0308197637848,1.030819763784848,5.154098818924702,1.0308197637849403
1777637786300,1777637786300,ETH,binance,bybit,0.8726003490401396,2000.0,2001.4048865619548,1.4048865619547541,7.024432809774606,1.4048865619549211
1777637801600,1777637801600,ETH,binance,bybit,0.87292026746277,2000.0,2001.7545791376,1.7545791376001034,8.816494701373578,1.7632989402747157
1777637867100,1777637867100,ETH,binance,okx,0.8715660298424209,2000.0,2001.4293682889418,1.4293682889417596,7.146841444709562,1.4293682889419124
1777637867300,1777637867300,ETH,binance,okx,0.8707767328456983,2000.1476580445835,2001.0188087774293,0.8711507328457628,5.094043887146071,1.0188087774292143
1777637885400,1777637885400,BTC,binance,bybit,0.02576634919947818,2000.0,2001.1383573076332,1.138357307633214,5.69178653816671,1.138357307633342
1777637974300,1777637974300,ETH,binance,okx,0.8714103340551516,2000.0248103100216,2001.8125334948347,1.7877231848131032,9.062667474173391,1.8125334948346783
1777638075500,1777638075500,ETH,binance,bybit,0.8706516392193737,2000.0,2001.0534884834556,1.053488483455567,5.2674424172782786,1.0534884834556557
1777638100200,1777638100200,ETH,binance,okx,0.8704659604286175,2000.0,2001.070673131327,1.070673131327112,5.353365656635134,1.0706731313270268
1777638119000,1777638119000,ETH,binance,bybit,0.8699245340466714,2000.0,2001.2091951023247,1.2091951023246565,6.04597551162378,1.209195102324756
1777638122000,1777638122000,ETH,binance,okx,0.8691873098652759,2000.0,2001.3211647109952,1.3211647109951627,6.605823554977075,1.321164710995415
1777638161400,1777638161400,ETH,binance,okx,0.8702424930706941,2000.0,2001.3749831390517,1.3749831390516647,6.874915695258554,1.3749831390517109
1777638176800,1777638176800,ETH,binance,okx,0.8700380641653073,2000.0,2001.8618814573138,1.861881457313757,9.309407286568483,1.8618814573136966
1777638237500,1777638237500,ETH,binance,okx,0.8695274118516586,1999.9999999999998,2001.3738533107255,1.3738533107257354,6.869266553628517,1.3738533107257034
1777638306400,1777638306400,ETH,binance,okx,0.8685418485176162,2000.0,2001.9802754146199,1.9802754146198822,9.90137707310046,1.9802754146200918
1777638506100,1777638506100,ETH,binance,bybit,0.8683419878084786,2000.0,2002.2750560080585,2.2750560080585274,11.375280040293312,2.2750560080586624
1777638555100,1777638555100,ETH,okx,binance,0.8682779010250021,2000.0,2001.3631963046093,1.363196304609346,6.815981523047299,1.3631963046094597
1777638622100,1777638622100,ETH,binance,bybit,0.8673365395874081,2000.0193254615838,2001.595899232841,1.5765737712572445,7.979496164205457,1.5958992328410915
1777638851500,1777638851500,ETH,binance,bybit,0.8654262224145391,2000.0,2001.136620182432,1.1366201824318978,6.404154045867028,1.2808308091734055
1777638853000,1777638853000,BTC,bybit,binance,0.025614327630303284,2000.0,2001.0279029678038,1.0279029678038114,5.139514839018755,1.027902967803751
1777638853000,1777638853000,ETH,okx,binance,0.8657184164278727,2000.0,2001.0821480205348,1.0821480205347598,5.410740102673728,1.0821480205347456
1777638979100,1777638979100,ETH,binance,okx,0.8674456328449615,2000.0,2001.5180298574787,1.518029857478723,7.5901492873931,1.51802985747862
1777639620800,1777639620800,ETH,binance,bybit,0.867727897885781,2000.0,2001.0759825933785,1.0759825933785123,5.379912966891887,1.0759825933783773
1777640948100,1777640948100,ETH,okx,binance,0.8666975788803134,2000.0000000000002,2001.1613747556994,1.1613747556991711,5.806873778497756,1.1613747556995513
1777641120500,1777641120500,ETH,binance,bybit,0.8645807215790702,2000.0,2001.2536420462895,1.2536420462895421,6.26821023144819,1.253642046289638
1777641193400,1777641193400,BTC,binance,bybit,0.025531198933612883,2000.0,2001.434087444101,1.4340874441008964,7.170437220505033,1.4340874441010065
1777641193400,1777641193400,ETH,binance,bybit,0.8653737982121378,2000.0,2001.132058447765,1.1320584477650755,5.668198378290246,1.1336396756580491
1777641819100,1777641819100,ETH,okx,binance,0.8658945773352095,2000.0,2001.0217556012556,1.0217556012555633,5.1087780062775145,1.021755601255503
1777643440200,1777643440200,BTC,binance,okx,0.025539039742321305,2000.0,2001.029940178436,1.029940178435936,5.429599849218203,1.0859199698436406
1777643440200,1777643440200,ETH,binance,okx,0.8655123616803057,1999.9999999999998,2001.1597865646515,1.1597865646517675,5.798932823257719,1.1597865646515437
1777643599100,1777643599100,BTC,binance,bybit,0.02545621677088654,2000.0,2001.4863375592145,1.486337559214462,7.475218054771027,1.4950436109542053
1777643599100,1777643599100,ETH,binance,bybit,0.3771999999999999,873.1541859999999,873.6894999999998,0.5353139999999712,6.134359758600549,1.2268719517201099
1777643599200,1777643599200,BTC,binance,okx,0.01625,1277.5013652,1278.28025,0.7788848000000144,6.098037205402029,1.2196074410804059
1777643599300,1777643599300,BTC,binance,bybit,0.01625,1277.5013652,1278.467125,0.965759799999887,7.560853806616308,1.5121707613232616
1777643599300,1777643599300,ETH,binance,okx,0.49929999999999997,1156.3060799999998,1156.957988,0.6519080000000486,5.743081314257825,1.148616262851565
1777643606000,1777643606000,BTC,bybit,binance,0.025421585213789174,2000.0,2001.2357432572421,1.2357432572421203,6.178716286211472,1.2357432572422944
1777643607200,1777643607200,BTC,binance,okx,0.025412143675686158,2000.0,2001.2037732459173,1.2037732459173185,6.018866229584585,1.203773245916917
1777643607200,1777643607200,ETH,binance,okx,0.8634273749649233,2000.0058639162476,2001.4160208949422,1.4101569786946584,7.080104474712634,1.4160208949425268
1777643699400,1777643699400,ETH,bybit,binance,0.8628425484917512,2000.0236932548491,2001.0019655052806,0.9782722504314734,5.047628908676494,1.0095257817352987
1777644809400,1777644809400,BTC,binance,okx,0.025373948567006255,2000.0,2001.0479440758174,1.0479440758174405,5.239720379086599,1.0479440758173197
1777649038400,1777649038400,BTC,binance,okx,0.025462452240396612,2000.0,2001.033011687393,1.0330116873929,5.165058436964465,1.033011687392893
1777649088500,1777649088500,BTC,okx,binance,0.025474624090078272,2000.0000000000002,2001.0070118902809,1.007011890280637,5.035059451403701,1.0070118902807401
1777649859500,1777649859500,BTC,binance,bybit,0.025425990218367302,2000.0,2001.3585106573676,1.3585106573675603,6.792553286838476,1.3585106573676953
1777649859600,1777649859600,BTC,binance,bybit,0.025425990218367302,2000.0,2001.0940803590963,1.0940803590963242,5.470401795482083,1.0940803590964165
1777650630200,1777650630200,BTC,okx,binance,0.025455429452186432,2000.0,2001.130730176266,1.13073017626607,5.6536508813298525,1.1307301762659705
1777650630200,1777650630200,ETH,okx,binance,0.8656060107681388,2000.0,2001.3936256773368,1.3936256773367859,6.968128386684036,1.3936256773368072
1777650630300,1777650630300,ETH,okx,binance,0.8659433153505772,2000.0,2002.1735177215303,2.1735177215302883,10.867588607650358,2.1735177215300716
1777650632300,1777650632300,BTC,okx,binance,0.0254814724214024,2000.0067333251795,2001.3345132720517,1.3277799468721696,6.854516081358231,1.3709032162716461
1777650632300,1777650632300,ETH,okx,binance,0.0293,67.610043,67.652763,0.042719999999988545,6.4571767836318905,1.291435356726378
1777650633100,1777650633100,BTC,okx,bybit,0.025484427103707602,2000.0,2001.0397646258314,1.039764625831367,5.198823129157759,1.0397646258315518
1777650633100,1777650633100,ETH,okx,binance,0.8670921198668147,2000.0,2001.0925360710323,1.0925360710323275,5.46268035516162,1.092536071032324
1777650648000,1777650648000,BTC,binance,bybit,0.025524822251519044,2000.0190314166887,2001.1052248034905,1.086193386801824,5.526124017452005,1.105224803490401
1777650648000,1777650648000,ETH,binance,bybit,0.3206,738.5727999999999,738.960558,0.3877580000000762,5.295805461624781,1.0591610923249561
1777650662600,1777650662600,ETH,bybit,binance,0.8680103466833325,2000.0,2001.0329323125534,1.0329323125533847,5.164661562766515,1.032932312553303
1777650749900,1777650749900,BTC,binance,okx,0.025541776192995705,2000.0073194925283,2001.0295889983395,1.0222695058112095,5.147944991696907,1.0295889983393813
1777650750100,1777650750100,ETH,binance,bybit,0.8685795684028124,1999.9999999999998,2001.1465250302913,1.1465250302915138,5.732625151457782,1.1465250302915564
1777650753500,1777650753500,BTC,binance,okx,0.025532835162186487,2000.0,2001.5521410495096,1.5521410495096006,7.7607052475481275,1.5521410495096255
1777650760900,1777650760900,BTC,binance,bybit,0.025514473850726038,2000.0,2001.1461101653745,1.1461101653744663,5.730550826872349,1.1461101653744699
1777650760900,1777650760900,ETH,binance,bybit,0.8676789587852495,2000.0,2001.0065075921907,1.006507592190701,5.032537960953931,1.0065075921907862
1777651325900,1777651325900,ETH,binance,bybit,0.8646031471554557,2000.0,2001.011585682172,1.0115856821719262,5.057928410858725,1.011585682171745
1777652630900,1777652630900,ETH,bybit,binance,0.22469999999999998,517.3290569999999,517.699966,0.37090900000009697,7.297019080836353,1.4594038161672707
1777652766200,1777652766200,ETH,binance,bybit,0.8691910873145907,2000.0,2001.8384015746292,1.838401574629188,9.821859286656132,1.9643718573312263
1777652766300,1777652766300,ETH,binance,bybit,0.8691910873145907,2000.0,2001.199483700494,1.1994837004940564,5.997418502470264,1.1994837004940528
1777655043300,1777655043300,ETH,okx,binance,0.8693082045308345,2000.0,2001.7820818192884,1.7820818192883507,8.910409096440919,1.7820818192881838
1777655683500,1777655683500,ETH,binance,okx,0.8670733240556487,2000.0,2001.1878904539562,1.1878904539562427,5.939452269780876,1.1878904539561752
1777655742000,1777655742000,BTC,bybit,okx,0.02554624253091734,2000.0,2001.1138161743481,1.1138161743481305,5.569080871741239,1.1138161743482478
1777658591100,1777658591100,ETH,binance,okx,0.8660408078428655,2000.0300396323137,2001.2904008036858,1.2603611713720966,6.452004018429047,1.2904008036858094
1777658753300,1777658753300,BTC,binance,okx,0.025465100970398603,2000.0,2001.1291225770274,1.129122577027374,5.645612885136764,1.1291225770273527
1777659170200,1777659170200,BTC,binance,okx,0.025482287325785564,2000.0,2001.197922327185,1.197922327185097,5.989611635925929,1.1979223271851858
1777660198200,1777660198200,BTC,binance,okx,0.025464407124941114,2000.0,2001.2604881526847,1.2604881526847294,6.302440763423789,1.2604881526847578
1777660198200,1777660198200,ETH,binance,bybit,0.8662471143143005,2000.0,2001.5245949211933,1.5245949211932839,7.622974605967503,1.5245949211935006
1777660789100,1777660789100,BTC,binance,bybit,0.02547702545536998,2000.0,2001.6509112495078,1.6509112495077716,8.254556247537792,1.6509112495075584
1777665617500,1777665617500,BTC,binance,okx,0.025513383491794835,2000.0,2001.274903773085,1.2749037730850432,6.374518865424061,1.2749037730848123
1777666882800,1777666882800,ETH,bybit,binance,0.6254,1436.9690719999999,1437.886344,0.9172720000001391,6.528324222694337,1.3056648445388674
1777668039400,1777668039400,ETH,bybit,binance,0.40049999999999997,918.4185899999999,918.8793679999999,0.4607780000000048,5.0584777470596975,1.0116955494119395
1777668182700,1777668182700,ETH,binance,okx,0.8726612678022898,2000.0,2001.0384669086848,1.038466908684768,5.192334543424604,1.0384669086849208
1777668183000,1777668183000,BTC,binance,okx,0.02565604100348473,2000.0,2001.0993613569992,1.0993613569992249,5.496806784994757,1.0993613569989513
1777668733300,1777668733300,ETH,bybit,binance,0.8734654304219275,2000.0,2001.3189327999369,1.3189327999368743,6.594663999683892,1.3189327999367784
1777669076200,1777669076200,ETH,bybit,binance,0.8763896252996156,2000.0,2001.2192245791662,1.2192245791661662,6.266185820891224,1.2532371641782447
1777669076300,1777669076300,BTC,bybit,binance,0.025712625413330453,2000.0,2001.0393043192068,1.039304319206849,5.196521596033676,1.0393043192067353
1777669076300,1777669076300,ETH,bybit,binance,0.876481802046585,1999.9999999999998,2001.4297083373358,1.4297083373360238,7.318623047090078,1.4637246094180156
1777669772300,1777669772300,ETH,okx,binance,0.8744545589688433,2000.0,2001.0318563795836,1.0318563795835871,5.159281897917367,1.0318563795834734
1777671344100,1777671344100,ETH,bybit,binance,0.8727374282173466,2000.0,2001.056012288143,1.056012288142938,5.280061440715578,1.0560122881431155
1777671780200,1777671780200,ETH,okx,binance,0.874118233232227,2000.0,2002.9720019929898,2.972001992989817,14.86000996494763,2.972001992989526
